,Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Symbol,Sector,Industry
0,2011-04-18,7.301643305623497,7.443061155249972,7.286756842596698,7.435617923736572,99300,0.0,0,MYE,Consumer Non-Durables,Plastic Products
1,2011-04-19,7.44305833737267,7.465387313633688,7.3239695175467645,7.383513927459718,71800,0.0,0,MYE,Consumer Non-Durables,Plastic Products
2,2011-04-20,7.5621489671563955,7.5621489671563955,7.390958925139621,7.450503349304199,172900,0.0,0,MYE,Consumer Non-Durables,Plastic Products
3,2011-04-21,7.4802755603826725,7.6068076391718,7.346300251117593,7.577035427093506,106000,0.0,0,MYE,Consumer Non-Durables,Plastic Products
4,2011-04-25,7.547263215015214,7.614250159822228,7.4802755603826725,7.577035427093506,97000,0.0,0,MYE,Consumer Non-Durables,Plastic Products
5,2011-04-26,7.61425108640841,7.919417184628799,7.584478870707104,7.91197395324707,101600,0.0,0,MYE,Consumer Non-Durables,Plastic Products
6,2011-04-27,7.919416239713365,8.187366149054315,7.882200797070738,8.120378494262695,200100,0.0,0,MYE,Consumer Non-Durables,Plastic Products
7,2011-04-28,8.120376680743513,8.142705657412156,7.956629195580912,8.01617431640625,169900,0.0,0,MYE,Consumer Non-Durables,Plastic Products
8,2011-04-29,8.053390900163215,8.112935324909946,7.926858820120032,7.941745281219482,234000,0.0,0,MYE,Consumer Non-Durables,Plastic Products
9,2011-05-02,7.971516670731074,8.194808595394711,7.859871063311987,7.874756813049316,118000,0.0,0,MYE,Consumer Non-Durables,Plastic Products
10,2011-05-03,7.867312198460678,8.068275108232022,7.800324561870228,7.822654247283935,96000,0.0,0,MYE,Consumer Non-Durables,Plastic Products
11,2011-05-04,7.852426729932718,7.897084682693839,7.785439090965675,7.815211296081543,103000,0.0,0,MYE,Consumer Non-Durables,Plastic Products
12,2011-05-05,7.770554807962452,7.978961011918081,7.755669056151656,7.807770252227782,97900,0.0,0,MYE,Consumer Non-Durables,Plastic Products
13,2011-05-06,7.9194140879339905,7.986401014699102,7.7928820432243295,7.822654247283935,62400,0.0,0,MYE,Consumer Non-Durables,Plastic Products
14,2011-05-09,7.80032674007685,7.971517493592846,7.7928842193526595,7.941745281219482,73000,0.0,0,MYE,Consumer Non-Durables,Plastic Products
15,2011-05-10,7.993847979402366,7.993847979402366,7.815214671553588,7.971518993377685,47800,0.0,0,MYE,Consumer Non-Durables,Plastic Products
16,2011-05-11,7.949188798470927,7.9715177810999025,7.711010381068148,7.807770252227782,79000,0.0,0,MYE,Consumer Non-Durables,Plastic Products
17,2011-05-12,7.748222442619586,8.01617295648786,7.72589346973898,7.95662784576416,53000,0.0,0,MYE,Consumer Non-Durables,Plastic Products
18,2011-05-13,7.978961011918081,8.001289994547058,7.800327021409606,7.807770252227782,54500,0.0,0,MYE,Consumer Non-Durables,Plastic Products
19,2011-05-16,7.785440088792392,7.822655527413311,7.5844771461347005,7.591920375823975,124600,0.0,0,MYE,Consumer Non-Durables,Plastic Products
20,2011-05-17,7.584477618007591,7.614249828791532,7.353743161888421,7.465388774871826,154200,0.0,0,MYE,Consumer Non-Durables,Plastic Products
21,2011-05-18,7.480275235176546,7.5100474459604865,7.361186392040781,7.465388774871826,83200,0.0,0,MYE,Consumer Non-Durables,Plastic Products
22,2011-05-19,7.532376755074109,7.539819985551063,7.3537434825803825,7.450503349304199,72100,0.0,0,MYE,Consumer Non-Durables,Plastic Products
23,2011-05-20,7.43561486313973,7.644021000778475,7.428171634690062,7.472830295562744,118800,0.0,0,MYE,Consumer Non-Durables,Plastic Products
24,2011-05-23,7.279312597461899,7.547263216028017,7.279312597461899,7.450503349304199,104000,0.0,0,MYE,Consumer Non-Durables,Plastic Products
25,2011-05-24,7.480274461022772,7.495160209961429,7.309083734362979,7.346299171447754,113700,0.0,0,MYE,Consumer Non-Durables,Plastic Products
26,2011-05-25,7.323972290338073,7.517492050732722,7.323972290338073,7.435617923736572,95300,0.0,0,MYE,Consumer Non-Durables,Plastic Products
27,2011-05-26,7.405844278765018,7.6142497521550325,7.376072068280733,7.606807231903076,75100,0.0,0,MYE,Consumer Non-Durables,Plastic Products
28,2011-05-27,7.614248670390188,7.6961227699591515,7.569590715921107,7.6737937927246085,76900,0.0,0,MYE,Consumer Non-Durables,Plastic Products
29,2011-05-31,7.800326393379237,7.837541834648228,7.740781971279051,7.79288387298584,388000,0.0,0,MYE,Consumer Non-Durables,Plastic Products
30,2011-06-01,7.777898270563594,7.845336808467841,7.478171514833968,7.4856648445129395,105400,0.07,0,MYE,Consumer Non-Durables,Plastic Products
31,2011-06-02,7.508143007877731,7.650512664143492,7.403238561690329,7.425717830657959,78700,0.0,0,MYE,Consumer Non-Durables,Plastic Products
32,2011-06-03,7.30582921442448,7.425719630786206,7.215911402153183,7.3133225440979,128500,0.0,0,MYE,Consumer Non-Durables,Plastic Products
33,2011-06-06,7.298335552215575,7.425719292446713,7.230897017434008,7.298335552215576,100600,0.0,0,MYE,Consumer Non-Durables,Plastic Products
34,2011-06-07,7.358278710241484,7.658005368694312,7.358278710241484,7.388251304626465,112000,0.0,0,MYE,Consumer Non-Durables,Plastic Products
35,2011-06-08,7.380758861572312,7.613046294742493,7.380758861572312,7.5231285095214835,141500,0.0,0,MYE,Consumer Non-Durables,Plastic Products
