,Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Symbol,Sector,Industry
0,2011-04-18,23.898280657871737,23.974553515156735,23.61226592912968,23.71396064758301,12287800,0.0,0,VZ,Public Utilities,Telecommunications Equipment
1,2011-04-19,23.688540653550294,23.796590250723067,23.586845916672612,23.66947364807129,10475500,0.0,0,VZ,Public Utilities,Telecommunications Equipment
2,2011-04-20,23.910998569883837,24.152524493707208,23.904643709206823,24.01905059814453,14916000,0.0,0,VZ,Public Utilities,Telecommunications Equipment
3,2011-04-21,23.56142489931996,23.618628348297143,23.199137197329197,23.45973014831543,29997700,0.0,0,VZ,Public Utilities,Telecommunications Equipment
4,2011-04-25,23.56142240599349,23.59320155770806,23.40252422282677,23.510576248168945,10229100,0.0,0,VZ,Public Utilities,Telecommunications Equipment
5,2011-04-26,23.618625231328068,23.99362503077963,23.567779074833066,23.917354583740234,14900000,0.0,0,VZ,Public Utilities,Telecommunications Equipment
6,2011-04-27,23.93006955061467,24.41947386603425,23.93006955061467,24.31142425537109,18152600,0.0,0,VZ,Public Utilities,Telecommunications Equipment
7,2011-04-28,24.24786247419977,24.374979074521445,24.095319159382548,24.324132919311523,11627100,0.0,0,VZ,Public Utilities,Telecommunications Equipment
8,2011-04-29,24.139816275417147,24.203377015498567,23.917359746617986,24.012697219848636,13422700,0.0,0,VZ,Public Utilities,Telecommunications Equipment
9,2011-05-02,24.362266568818345,24.362266568818345,23.796587093848807,23.872859954833984,13413500,0.0,0,VZ,Public Utilities,Telecommunications Equipment
10,2011-05-03,23.91100658589172,24.139820440475468,23.815669096211643,24.025413513183594,33214100,0.0,0,VZ,Public Utilities,Telecommunications Equipment
11,2011-05-04,23.961850882550692,24.057188355105637,23.879223133327628,23.942781448364254,11262800,0.0,0,VZ,Public Utilities,Telecommunications Equipment
12,2011-05-05,23.87921595714468,23.98091068539857,23.453370040267,23.59319877624512,15289400,0.0,0,VZ,Public Utilities,Telecommunications Equipment
13,2011-05-06,23.8092978361033,23.834722121602073,23.56777439764492,23.69489097595215,11072700,0.0,0,VZ,Public Utilities,Telecommunications Equipment
14,2011-05-09,23.69489551384537,23.733031949397176,23.5677789111936,23.66947364807129,8451800,0.0,0,VZ,Public Utilities,Telecommunications Equipment
15,2011-05-10,23.69489657861657,23.949134644532304,23.67582957228075,23.87921905517578,10364500,0.0,0,VZ,Public Utilities,Telecommunications Equipment
16,2011-05-11,23.89193675826353,23.94914021517056,23.52329171939721,23.68218994140625,11421800,0.0,0,VZ,Public Utilities,Telecommunications Equipment
17,2011-05-12,23.580490650160264,23.910999179451142,23.52964448966613,23.79023742675781,10233200,0.0,0,VZ,Public Utilities,Telecommunications Equipment
18,2011-05-13,23.8410881634153,23.8410881634153,23.485157697855488,23.68218994140625,10418000,0.0,0,VZ,Public Utilities,Telecommunications Equipment
19,2011-05-16,23.68217612746055,23.68217612746055,23.453364857893764,23.49785614013672,10997200,0.0,0,VZ,Public Utilities,Telecommunications Equipment
20,2011-05-17,23.45337340989923,23.631338603764057,23.38981268023756,23.58684730529785,12470800,0.0,0,VZ,Public Utilities,Telecommunications Equipment
21,2011-05-18,23.62498098507797,23.62498098507797,23.453373078898203,23.57413482666016,9437200,0.0,0,VZ,Public Utilities,Telecommunications Equipment
22,2011-05-19,23.6376920167222,23.77752318881987,23.53599728008584,23.720319747924805,9684900,0.0,0,VZ,Public Utilities,Telecommunications Equipment
23,2011-05-20,23.67582674446664,23.72031803699882,23.529640722633246,23.612268447875977,10635000,0.0,0,VZ,Public Utilities,Telecommunications Equipment
24,2011-05-23,23.35802869842938,23.472435563572837,23.288113122553558,23.421586990356445,9098900,0.0,0,VZ,Public Utilities,Telecommunications Equipment
25,2011-05-24,23.459727815868302,23.542355550530004,23.389812226892538,23.453372955322266,9070800,0.0,0,VZ,Public Utilities,Telecommunications Equipment
26,2011-05-25,23.338956106395397,23.37709010258168,23.033872013940968,23.13556671142578,14045800,0.0,0,VZ,Public Utilities,Telecommunications Equipment
27,2011-05-26,23.059307610461854,23.364391884710088,23.059307610461854,23.2690544128418,11167700,0.0,0,VZ,Public Utilities,Telecommunications Equipment
