,Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Symbol,Sector,Industry
0,2011-04-18,13.031899573006019,13.098051059272427,12.672789830959337,13.012999534606935,21279000,0.0,0,MGM,Consumer Services,Hotels/Resorts
1,2011-04-19,13.04134785541,13.079148827114242,12.483782846837785,12.568835258483887,23121900,0.0,0,MGM,Consumer Services,Hotels/Resorts
2,2011-04-20,12.909044483347348,13.031897871261258,12.597186229891383,12.663337707519533,26678000,0.0,0,MGM,Consumer Services,Hotels/Resorts
3,2011-04-21,12.786193590818074,12.795644061251128,12.53103719785093,12.653890609741213,12420000,0.0,0,MGM,Consumer Services,Hotels/Resorts
4,2011-04-25,12.625538947630412,12.701140907100033,12.531036948916615,12.60663890838623,8147300,0.0,0,MGM,Consumer Services,Hotels/Resorts
5,2011-04-26,12.342028798755699,12.408180270552508,12.171923984139656,12.304227828979492,20600000,0.0,0,MGM,Consumer Services,Hotels/Resorts
6,2011-04-27,12.256979499998574,12.275879539056902,12.001822213362859,12.247529029846193,15995800,0.0,0,MGM,Consumer Services,Hotels/Resorts
7,2011-04-28,12.19082555603662,12.228626530580671,11.897868228631776,11.98292064666748,16293400,0.0,0,MGM,Consumer Services,Hotels/Resorts
8,2011-04-29,11.95457121223241,12.086875095588837,11.831718700629306,11.964021682739258,14300000,0.0,0,MGM,Consumer Services,Hotels/Resorts
9,2011-05-02,12.058520638636788,12.417630289144347,12.011269202814127,12.294776916503904,20098800,0.0,0,MGM,Consumer Services,Hotels/Resorts
10,2011-05-03,12.23807747058978,12.313679422587919,12.001821145284008,12.181376457214355,17912400,0.0,0,MGM,Consumer Services,Hotels/Resorts
11,2011-05-04,12.965747426317616,13.693416441922851,12.691690124142186,13.438260078430176,80267800,0.0,0,MGM,Consumer Services,Hotels/Resorts
12,2011-05-05,13.324855724330591,13.693414976745359,13.239803311851412,13.532760620117188,29541100,0.0,0,MGM,Consumer Services,Hotels/Resorts
13,2011-05-06,13.702867253219278,13.958024524325767,13.51386236790691,13.65561580657959,28067600,0.0,0,MGM,Consumer Services,Hotels/Resorts
14,2011-05-09,13.85407098640326,14.128128291954686,13.731217587191054,13.882421493530273,19242900,0.0,0,MGM,Consumer Services,Hotels/Resorts
15,2011-05-10,13.901322631877386,14.147029433826768,13.844620715563538,14.137578964233398,13531000,0.0,0,MGM,Consumer Services,Hotels/Resorts
16,2011-05-11,14.090327246811526,14.317133105216794,13.731217520379989,13.901322364807127,18605800,0.0,0,MGM,Consumer Services,Hotels/Resorts
17,2011-05-12,13.636715957115815,13.891872330501895,13.523313024361293,13.617815017700195,16148100,0.0,0,MGM,Consumer Services,Hotels/Resorts
18,2011-05-13,13.67451787941817,14.156480151610134,13.636716899221813,13.910774230957033,18021200,0.0,0,MGM,Consumer Services,Hotels/Resorts
19,2011-05-16,14.043075573537008,14.118677525114208,13.54221241902647,13.561113357543945,19050100,0.0,0,MGM,Consumer Services,Hotels/Resorts
20,2011-05-17,13.627265803973296,13.769019247897827,13.230355079488918,13.75011920928955,17798900,0.0,0,MGM,Consumer Services,Hotels/Resorts
21,2011-05-18,13.901320832505403,14.31713152708148,13.81626841966691,14.22262954711914,25520700,0.0,0,MGM,Consumer Services,Hotels/Resorts
22,2011-05-19,14.326585052956748,14.68569481644401,14.317134582569766,14.666794776916506,31131200,0.0,0,MGM,Consumer Services,Hotels/Resorts
23,2011-05-20,14.628992583442596,14.799097441795421,14.317134277293375,14.534490585327148,23716900,0.0,0,MGM,Consumer Services,Hotels/Resorts
24,2011-05-23,14.203729164127564,14.345483491466927,14.0430748005574,14.109227180480955,15668500,0.0,0,MGM,Consumer Services,Hotels/Resorts
25,2011-05-24,14.156479070265469,14.317133449140005,13.882421759464158,14.118678092956545,12790700,0.0,0,MGM,Consumer Services,Hotels/Resorts
26,2011-05-25,14.071427206090215,14.855798142167973,13.976924314485949,14.67624282836914,20143500,0.0,0,MGM,Consumer Services,Hotels/Resorts
27,2011-05-26,14.581742342553856,14.912500694803665,14.534490891876324,14.855799674987793,18229300,0.0,0,MGM,Consumer Services,Hotels/Resorts
28,2011-05-27,14.865246858254485,14.931399239084158,14.506138053733693,14.553388595581055,15156800,0.0,0,MGM,Consumer Services,Hotels/Resorts
29,2011-05-31,14.761295481533793,14.789645988960125,14.147029380233741,14.241531372070312,20602000,0.0,0,MGM,Consumer Services,Hotels/Resorts
30,2011-06-01,14.137579659309733,14.354935063165307,13.683967010236135,13.712318420410154,21140800,0.0,0,MGM,Consumer Services,Hotels/Resorts
31,2011-06-02,13.816268746126687,14.043074584890938,13.674515322210604,13.958023071289062,14578300,0.0,0,MGM,Consumer Services,Hotels/Resorts
32,2011-06-03,13.627266515471726,13.693418005924174,13.343758711573914,13.409910202026367,19007100,0.0,0,MGM,Consumer Services,Hotels/Resorts
33,2011-06-06,13.466610812725953,13.561113705243633,12.98464768312926,13.003548622131348,22499300,0.0,0,MGM,Consumer Services,Hotels/Resorts
34,2011-06-07,13.13585033180126,13.315405630134935,12.767291069030762,12.767291069030762,19140000,0.0,0,MGM,Consumer Services,Hotels/Resorts
35,2011-06-08,12.767292571303804,12.786192609472856,12.134125520828585,12.171926498413086,27395500,0.0,0,MGM,Consumer Services,Hotels/Resorts
36,2011-06-09,12.228626765134733,12.417632542726595,12.011271382648964,12.323129653930664,18926800,0.0,0,MGM,Consumer Services,Hotels/Resorts
37,2011-06-10,12.162477122781475,12.228628614193413,11.642712958304358,11.860069274902346,25571900,0.0,0,MGM,Consumer Services,Hotels/Resorts
38,2011-06-13,12.219178786476256,12.455435137947203,11.756115652645896,11.812817573547365,25194300,0.0,0,MGM,Consumer Services,Hotels/Resorts
39,2011-06-14,12.067973596039732,12.360930936343088,12.011271681103981,12.1624755859375,19309900,0.0,0,MGM,Consumer Services,Hotels/Resorts
40,2011-06-15,12.001821697422164,12.181377017612872,11.718313913763325,11.775015830993652,21740600,0.0,0,MGM,Consumer Services,Hotels/Resorts
41,2011-06-16,11.93566887581112,12.05852226502133,11.13239706222374,11.453705787658693,34856900,0.0,0,MGM,Consumer Services,Hotels/Resorts
42,2011-06-17,11.595458300292794,11.71831076903809,11.340301093099889,11.43480396270752,17631800,0.0,0,MGM,Consumer Services,Hotels/Resorts
43,2011-06-20,11.283600598962474,11.378103480361409,11.151297646499494,11.236350059509276,17160200,0.0,0,MGM,Consumer Services,Hotels/Resorts
44,2011-06-21,11.340303328764255,11.793915029316585,11.293051884645138,11.652161598205565,19256100,0.0,0,MGM,Consumer Services,Hotels/Resorts
45,2011-06-22,11.576559504805186,11.84116632685176,11.444255643158733,11.482056617736815,16611100,0.0,0,MGM,Consumer Services,Hotels/Resorts
46,2011-06-23,11.368655138082588,11.812817321728584,11.22690169072042,11.765565872192385,31054100,0.0,0,MGM,Consumer Services,Hotels/Resorts
47,2011-06-24,11.822268510371986,12.001822948026073,11.444257792355573,11.52931022644043,20445700,0.0,0,MGM,Consumer Services,Hotels/Resorts
48,2011-06-27,11.529308774569413,11.916769013277836,11.415905843819125,11.831717491149902,17042200,0.0,0,MGM,Consumer Services,Hotels/Resorts
49,2011-06-28,11.945120763206651,12.417633438790428,11.878968375777367,12.238078117370605,21700700,0.0,0,MGM,Consumer Services,Hotels/Resorts
50,2011-06-29,12.512134004447608,12.549934978128107,12.171925241323102,12.228626251220705,16428300,0.0,0,MGM,Consumer Services,Hotels/Resorts
51,2011-06-30,12.238076937999635,12.663338124793773,12.228626469099556,12.483783721923828,15581400,0.0,0,MGM,Consumer Services,Hotels/Resorts
52,2011-07-01,12.549935818032045,13.116951362433348,12.512134841821716,12.937396049499512,18544400,0.0,0,MGM,Consumer Services,Hotels/Resorts
53,2011-07-05,12.956295522921824,13.031897466792202,12.625536342554236,12.946845054626465,13911400,0.0,0,MGM,Consumer Services,Hotels/Resorts
54,2011-07-06,12.833444220589687,13.202004432678224,12.814544182179368,13.202004432678224,18333500,0.0,0,MGM,Consumer Services,Hotels/Resorts
55,2011-07-07,13.419359124103234,14.16592907752088,13.343757171953072,13.920222282409668,35208600,0.0,0,MGM,Consumer Services,Hotels/Resorts
56,2011-07-08,13.561113837733435,14.203730448894234,13.52331286060633,14.137578964233398,28299100,0.0,0,MGM,Consumer Services,Hotels/Resorts
57,2011-07-11,13.967474941273322,14.411637124677975,13.211454452844205,13.296506881713867,40225300,0.0,0,MGM,Consumer Services,Hotels/Resorts
58,2011-07-12,13.296505891134403,13.967473900707256,13.22090393804842,13.693416595458984,33231900,0.0,0,MGM,Consumer Services,Hotels/Resorts
59,2011-07-13,13.976923690043588,14.241530512968867,13.929672246352492,14.033625602722168,27138000,0.0,0,MGM,Consumer Services,Hotels/Resorts
60,2011-07-14,14.175381092331545,14.241532582363558,13.721769329975235,13.910774230957033,22708100,0.0,0,MGM,Consumer Services,Hotels/Resorts
61,2011-07-15,14.033625233065152,14.128127216711755,13.854069932017884,14.109227180480955,14861500,0.0,0,MGM,Consumer Services,Hotels/Resorts
62,2011-07-18,13.967471567348705,14.043073507804882,13.721765711489244,13.976922035217285,16431300,0.0,0,MGM,Consumer Services,Hotels/Resorts
63,2011-07-19,14.628991758321286,14.884149031458847,14.203730537671738,14.600641250610352,41662400,0.0,0,MGM,Consumer Services,Hotels/Resorts
64,2011-07-20,14.647890456342434,14.7896438744537,14.496686570024753,14.572288513183596,15738600,0.0,0,MGM,Consumer Services,Hotels/Resorts
65,2011-07-21,14.666792564772846,14.921948918011816,14.657342095811243,14.723493576049805,20830800,0.0,0,MGM,Consumer Services,Hotels/Resorts
66,2011-07-22,14.676242091623125,15.101503280001511,14.676242091623125,14.93139934539795,22799800,0.0,0,MGM,Consumer Services,Hotels/Resorts
67,2011-07-25,14.770744357276516,15.092053077592569,14.666791907099205,14.959749221801758,15776000,0.0,0,MGM,Consumer Services,Hotels/Resorts
68,2011-07-26,14.874698516660096,15.035352895278427,14.770746054537925,14.997551918029785,14218200,0.0,0,MGM,Consumer Services,Hotels/Resorts
69,2011-07-27,15.082603526089859,15.167655044362713,14.45888698461093,14.581740379333494,29718700,0.0,0,MGM,Consumer Services,Hotels/Resorts
70,2011-07-28,14.553388128453168,14.874696849681378,14.307682254495967,14.45888614654541,20420100,0.0,0,MGM,Consumer Services,Hotels/Resorts
71,2011-07-29,14.194279691797133,14.572289431410427,14.033625327149904,14.27933120727539,16086500,0.0,0,MGM,Consumer Services,Hotels/Resorts
72,2011-08-01,14.761294832341724,14.874697758306056,14.128127819772804,14.373834609985352,16461400,0.0,0,MGM,Consumer Services,Hotels/Resorts
73,2011-08-02,14.25098114402055,14.411635513649463,13.079150013636044,13.116950988769533,32357800,0.0,0,MGM,Consumer Services,Hotels/Resorts
74,2011-08-03,13.324858671978841,13.523314044582662,12.578288632420941,13.409910202026367,37195800,0.0,0,MGM,Consumer Services,Hotels/Resorts
75,2011-08-04,13.116952948426757,13.409910324167194,11.964021682739256,11.964021682739258,45096900,0.0,0,MGM,Consumer Services,Hotels/Resorts
76,2011-08-05,12.294780940507085,12.455435334137574,11.14184967481959,11.964021682739258,36217600,0.0,0,MGM,Consumer Services,Hotels/Resorts
77,2011-08-08,11.09459587494191,11.444255098458381,10.395277427908956,10.905591011047363,42141800,0.0,0,MGM,Consumer Services,Hotels/Resorts
78,2011-08-09,11.406455912531277,11.406455912531277,9.695960499774133,10.565383911132812,59147200,0.0,0,MGM,Consumer Services,Hotels/Resorts
79,2011-08-10,10.27242430646705,10.508680617750779,9.695959231383416,9.762110710144043,35072600,0.0,0,MGM,Consumer Services,Hotels/Resorts
80,2011-08-11,9.99836791026184,10.792189330943652,9.714860131268852,10.555932998657227,28921700,0.0,0,MGM,Consumer Services,Hotels/Resorts
81,2011-08-12,10.88669148454404,11.293051735614656,10.68823614285976,10.896141052246094,27405200,0.0,0,MGM,Consumer Services,Hotels/Resorts
82,2011-08-15,11.056796334521957,11.415906073065806,10.990644848900805,11.397006034851074,15313900,0.0,0,MGM,Consumer Services,Hotels/Resorts
83,2011-08-16,11.179647061837775,11.406452873615194,10.88668978027016,10.962291717529297,18496800,0.0,0,MGM,Consumer Services,Hotels/Resorts
84,2011-08-17,11.122947280460801,11.311952144355342,10.811088128476953,10.905591011047363,16077100,0.0,0,MGM,Consumer Services,Hotels/Resorts
85,2011-08-18,9.705409783947106,10.017268045435047,9.336849610713033,9.450252532958984,50050900,0.0,0,MGM,Consumer Services,Hotels/Resorts
