,Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Symbol,Sector,Industry
0,2011-04-18,21.164701810316718,21.743946790832315,21.068161688449475,21.69938850402832,7997700,0.0,0,BBY,Consumer Services,Consumer Electronics/Video Chains
1,2011-04-19,21.69938397579929,22.033563974905686,21.647400735146526,21.98158073425293,5439500,0.0,0,BBY,Consumer Services,Consumer Electronics/Video Chains
2,2011-04-20,22.16723289281465,22.4345754384962,22.06326500952589,22.352888107299805,6373200,0.0,0,BBY,Consumer Services,Consumer Electronics/Video Chains
3,2011-04-21,22.59052631958725,22.68706640688037,22.22664227296416,22.36774063110352,7220900,0.0,0,BBY,Consumer Services,Consumer Electronics/Video Chains
4,2011-04-25,22.21179188425879,22.865299095312565,22.122678165938648,22.427152633666992,4887300,0.0,0,BBY,Consumer Services,Consumer Electronics/Video Chains
5,2011-04-26,22.553398963602948,22.946987162134146,22.427153344948,22.79846382141113,6200000,0.0,0,BBY,Consumer Services,Consumer Electronics/Video Chains
6,2011-04-27,22.791037441909427,22.976692680140985,22.649939064251054,22.79846382141113,4906200,0.0,0,BBY,Consumer Services,Consumer Electronics/Video Chains
7,2011-04-28,22.813314445909988,22.984118336199003,22.64993835132595,22.90242958068848,5095600,0.0,0,BBY,Consumer Services,Consumer Electronics/Video Chains
8,2011-04-29,22.94698525965725,23.266312469570856,22.76133003681789,23.18462371826172,6626800,0.0,0,BBY,Consumer Services,Consumer Electronics/Video Chains
9,2011-05-02,23.318294895190114,23.800998174514532,23.214328427271994,23.355426788330078,9005500,0.0,0,BBY,Consumer Services,Consumer Electronics/Video Chains
10,2011-05-03,23.229185448409176,23.51138080588741,23.09551344144264,23.325725555419922,5529000,0.0,0,BBY,Consumer Services,Consumer Electronics/Video Chains
11,2011-05-04,23.31829893920757,23.34800445887127,23.0212508247562,23.25146293640137,3835500,0.0,0,BBY,Consumer Services,Consumer Electronics/Video Chains
12,2011-05-05,23.11036358964257,23.310870160995282,22.86529874337861,22.95441246032715,4821200,0.0,0,BBY,Consumer Services,Consumer Electronics/Video Chains
13,2011-05-06,23.206901165746874,23.31086762970963,22.828164368749466,23.0212459564209,8125800,0.0,0,BBY,Consumer Services,Consumer Electronics/Video Chains
14,2011-05-09,22.95441668691315,23.02125269514953,22.45686052361856,22.57567977905273,5530000,0.0,0,BBY,Consumer Services,Consumer Electronics/Video Chains
15,2011-05-10,22.672217714240144,22.820741051762944,22.50141382225523,22.56082344055176,5193600,0.0,0,BBY,Consumer Services,Consumer Electronics/Video Chains
16,2011-05-11,22.605380175222034,22.783609017958824,22.449429052554255,22.59795379638672,5175400,0.0,0,BBY,Consumer Services,Consumer Electronics/Video Chains
17,2011-05-12,22.50141486785375,23.607921361753988,22.412301144486527,23.53365898132324,7300000,0.0,0,BBY,Consumer Services,Consumer Electronics/Video Chains
18,2011-05-13,23.667327915506874,24.00150645947979,23.652475158058227,23.994081497192386,8343700,0.0,0,BBY,Consumer Services,Consumer Electronics/Video Chains
19,2011-05-16,23.95694936917629,24.060918676446644,23.815852415763178,23.860410690307614,4380700,0.0,0,BBY,Consumer Services,Consumer Electronics/Video Chains
20,2011-05-17,23.763868800191737,24.053490497934245,23.57821357519024,23.73416328430176,5982500,0.0,0,BBY,Consumer Services,Consumer Electronics/Video Chains
21,2011-05-18,23.73416496699855,23.94210076009665,23.63762486638556,23.927248001098636,3752100,0.0,0,BBY,Consumer Services,Consumer Electronics/Video Chains
22,2011-05-19,23.927249197373406,23.96437968028777,23.47424994034503,23.615346908569336,4397300,0.0,0,BBY,Consumer Services,Consumer Electronics/Video Chains
23,2011-05-20,23.60791991533336,23.60791991533336,23.177198418512077,23.266313552856445,4832300,0.0,0,BBY,Consumer Services,Consumer Electronics/Video Chains
24,2011-05-23,23.110361609529928,23.555932988969715,23.02124648377985,23.40740966796875,4133000,0.0,0,BBY,Consumer Services,Consumer Electronics/Video Chains
25,2011-05-24,23.489096543868648,23.749014121132785,23.333146847372266,23.58563804626465,4446400,0.0,0,BBY,Consumer Services,Consumer Electronics/Video Chains
26,2011-05-25,23.429685431273665,23.466817320751964,23.080654168798226,23.16976928710937,5728800,0.0,0,BBY,Consumer Services,Consumer Electronics/Video Chains
27,2011-05-26,23.14749288094079,23.585639313355106,22.932132145900532,23.088083267211914,5730000,0.0,0,BBY,Consumer Services,Consumer Electronics/Video Chains
28,2011-05-27,23.162352026434565,23.51880980711543,23.08808963468339,23.459400177001953,3802800,0.0,0,BBY,Consumer Services,Consumer Electronics/Video Chains
29,2011-05-31,23.615342143314834,23.882686098950728,23.496522922240402,23.58563804626465,10358800,0.0,0,BBY,Consumer Services,Consumer Electronics/Video Chains
30,2011-06-01,23.58564125498963,23.659903632373442,22.99897003173828,22.99897003173828,5295400,0.0,0,BBY,Consumer Services,Consumer Electronics/Video Chains
31,2011-06-02,22.998971371742588,23.392561003302824,22.55339991435318,22.679645538330078,6497900,0.0,0,BBY,Consumer Services,Consumer Electronics/Video Chains
32,2011-06-03,22.36774172147777,23.24403317761795,22.29347934955079,22.746477127075195,7610900,0.0,0,BBY,Consumer Services,Consumer Electronics/Video Chains
33,2011-06-06,22.77618541162829,22.924710173540408,22.18951416015625,22.18951416015625,6370300,0.0,0,BBY,Consumer Services,Consumer Electronics/Video Chains
34,2011-06-07,22.130103473259428,22.130103473259428,21.2760896744727,21.48402404785156,11604800,0.0,0,BBY,Consumer Services,Consumer Electronics/Video Chains
35,2011-06-08,21.40232833802145,21.558279421500348,21.068149873029366,21.290935516357425,7558500,0.0,0,BBY,Consumer Services,Consumer Electronics/Video Chains
36,2011-06-09,21.320647472348877,21.781073099217142,21.238960128429405,21.513729095458984,4933800,0.0,0,BBY,Consumer Services,Consumer Electronics/Video Chains
37,2011-06-10,21.469166680597752,21.60283864790229,21.02359392839489,21.11270904541016,6190900,0.0,0,BBY,Consumer Services,Consumer Electronics/Video Chains
38,2011-06-13,21.164697636926054,21.706810604874352,21.164697636926054,21.40233612060547,9996100,0.0,0,BBY,Consumer Services,Consumer Electronics/Video Chains
39,2011-06-14,23.102939399047443,23.25888912669909,21.79592628967973,22.37516975402832,31063400,0.0,0,BBY,Consumer Services,Consumer Electronics/Video Chains
40,2011-06-15,22.196941817236386,23.11779171134607,22.15238495267353,22.583105087280273,12107300,0.0,0,BBY,Consumer Services,Consumer Electronics/Video Chains
41,2011-06-16,22.531117536776158,22.843018361985173,22.03356149219123,22.286052703857425,8831800,0.0,0,BBY,Consumer Services,Consumer Electronics/Video Chains
42,2011-06-17,22.605377633685123,23.09550725021494,22.471705662552115,23.02867126464844,10184000,0.0,0,BBY,Consumer Services,Consumer Electronics/Video Chains
43,2011-06-20,22.93213486455424,23.437117349334912,22.887578003084503,23.42226600646973,7159400,0.0,0,BBY,Consumer Services,Consumer Electronics/Video Chains
44,2011-06-21,24.380248200019334,24.39509812673073,23.719314562830117,24.04606819152832,13098300,0.0,0,BBY,Consumer Services,Consumer Electronics/Video Chains
45,2011-06-22,23.97179871921508,24.11289848544157,23.58563697645728,23.59306335449219,6071400,0.0,0,BBY,Consumer Services,Consumer Electronics/Video Chains
46,2011-06-23,23.229185054217204,23.890115864968624,23.11779077267732,23.852985382080078,7493500,0.0,0,BBY,Consumer Services,Consumer Electronics/Video Chains
47,2011-06-24,23.904964360143012,24.120325088500977,23.62276905779613,24.120325088500977,13396300,0.0,0,BBY,Consumer Services,Consumer Electronics/Video Chains
48,2011-06-27,23.971803686463517,24.098050722780105,23.19205224490227,23.258888244628906,8299600,0.0,0,BBY,Consumer Services,Consumer Electronics/Video Chains
49,2011-06-28,23.35543069609828,23.77129663735234,23.28116831382986,23.7044620513916,6246400,0.0,0,BBY,Consumer Services,Consumer Electronics/Video Chains
50,2011-06-29,23.808433464130157,23.912399964775425,23.422270152537237,23.5188102722168,5546900,0.0,0,BBY,Consumer Services,Consumer Electronics/Video Chains
51,2011-06-30,23.62326818907185,23.794883504795127,23.421805988956123,23.436729431152344,5313400,0.15,0,BBY,Consumer Services,Consumer Electronics/Video Chains
52,2011-07-01,23.414344013579928,23.91426793630217,23.339729649764646,23.87696075439453,5909000,0.0,0,BBY,Consumer Services,Consumer Electronics/Video Chains
53,2011-07-05,23.87695945452672,24.227653207348794,23.809805392206645,24.05603790283203,6625400,0.0,0,BBY,Consumer Services,Consumer Electronics/Video Chains
54,2011-07-06,24.0784229523224,24.085883250161718,23.750114343459703,23.87696075439453,5177800,0.0,0,BBY,Consumer Services,Consumer Electronics/Video Chains
55,2011-07-07,24.063496542428233,24.36195965358957,23.95157216415393,24.085880279541016,5892200,0.0,0,BBY,Consumer Services,Consumer Electronics/Video Chains
56,2011-07-08,23.81727059425277,23.966500758750325,23.69788589338356,23.74265480041504,5600000,0.0,0,BBY,Consumer Services,Consumer Electronics/Video Chains
57,2011-07-11,23.5113470012391,23.69042405163547,23.10842257046385,23.197961807250977,6114400,0.0,0,BBY,Consumer Services,Consumer Electronics/Video Chains
58,2011-07-12,23.07111197628869,23.49642008603292,22.645803866544465,23.24272727966309,4772100,0.0,0,BBY,Consumer Services,Consumer Electronics/Video Chains
59,2011-07-13,23.35464802692039,23.548648473580602,23.21287961923517,23.317340850830078,4736200,0.0,0,BBY,Consumer Services,Consumer Electronics/Video Chains
60,2011-07-14,22.83980904786095,22.966655477238756,21.92203715380838,21.98172950744629,12289500,0.0,0,BBY,Consumer Services,Consumer Electronics/Video Chains
61,2011-07-15,22.026498653098614,22.101114446919613,21.690728292493073,22.093652725219727,8550100,0.0,0,BBY,Consumer Services,Consumer Electronics/Video Chains
62,2011-07-18,21.91457122773746,21.97426356604778,21.45195453844928,21.608646392822266,6444100,0.0,0,BBY,Consumer Services,Consumer Electronics/Video Chains
63,2011-07-19,21.780271663290733,21.78773338640675,21.317654792344946,21.653425216674805,7001400,0.0,0,BBY,Consumer Services,Consumer Electronics/Video Chains
64,2011-07-20,21.71311407150152,21.728037515323233,21.407190589045953,21.578805923461914,4770900,0.0,0,BBY,Consumer Services,Consumer Electronics/Video Chains
65,2011-07-21,21.705647860992965,22.227956901319267,21.59372490183094,22.160802841186523,5884700,0.0,0,BBY,Consumer Services,Consumer Electronics/Video Chains
66,2011-07-22,22.093649774781813,22.153342117231574,21.862340702508487,22.05634117126465,3327200,0.0,0,BBY,Consumer Services,Consumer Electronics/Video Chains
67,2011-07-25,21.66833998912895,21.951878238147103,21.638493108612504,21.86233901977539,3370400,0.0,0,BBY,Consumer Services,Consumer Electronics/Video Chains
68,2011-07-26,21.914574027106568,22.20557403564453,21.76534245067911,22.20557403564453,6185800,0.0,0,BBY,Consumer Services,Consumer Electronics/Video Chains
69,2011-07-27,21.95187721201396,22.011569547078935,21.325106982242925,21.47433853149414,7181200,0.0,0,BBY,Consumer Services,Consumer Electronics/Video Chains
