,Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Symbol,Sector,Industry
0,2011-04-18,29.37728003095529,29.39534765211765,28.50101935783585,28.68169212341309,663800,0.0,0,ERJ,Capital Goods,Aerospace
1,2011-04-19,28.817190006767607,29.232736594326663,28.75395506851408,29.12433433532715,512600,0.0,0,ERJ,Capital Goods,Aerospace
2,2011-04-20,29.40436986458857,29.503740024586158,29.169497760449477,29.36823463439941,567800,0.0,0,ERJ,Capital Goods,Aerospace
3,2011-04-21,29.46761140919373,29.621184448948647,29.106269364324866,29.44051170349121,283000,0.0,0,ERJ,Capital Goods,Aerospace
4,2011-04-25,29.30500889731248,29.431482242648105,28.889463957920032,29.35017967224121,448600,0.0,0,ERJ,Capital Goods,Aerospace
5,2011-04-26,29.404371539958788,29.603111871277555,29.08819687290203,29.53987693786621,1200000,0.0,0,ERJ,Capital Goods,Aerospace
6,2011-04-27,29.57601686606645,29.648283895991348,29.061098339888964,29.30500602722168,670500,0.0,0,ERJ,Capital Goods,Aerospace
7,2011-04-28,28.672655471956983,29.33210979485919,28.39261426377952,29.24177169799805,1042400,0.0,0,ERJ,Capital Goods,Aerospace
8,2011-04-29,29.25080229679524,29.51277411838907,28.88945686239308,29.34113693237305,743000,0.0,0,ERJ,Capital Goods,Aerospace
9,2011-05-02,29.3501728883535,29.51277454553786,28.799120920612374,29.006895065307614,578700,0.0,0,ERJ,Capital Goods,Aerospace
10,2011-05-03,29.991562949379468,30.605848235211223,29.612149827638163,30.524545669555664,1927100,0.0,0,ERJ,Capital Goods,Aerospace
11,2011-05-04,30.623911041095198,30.75941299852396,29.187568237658787,29.413408279418945,1123300,0.0,0,ERJ,Capital Goods,Aerospace
12,2011-05-05,29.12433499846624,30.018659686155306,29.12433499846624,29.991559982299805,970900,0.0,0,ERJ,Capital Goods,Aerospace
13,2011-05-06,30.298707763828645,30.777487659200315,30.10900291238474,30.35290718078613,723000,0.0,0,ERJ,Capital Goods,Aerospace
14,2011-05-09,30.289663463610097,30.903948615676498,30.054791350664875,30.78651428222656,599700,0.0,0,ERJ,Capital Goods,Aerospace
15,2011-05-10,31.02139458278944,31.28336991155967,30.75038716677201,30.85878944396973,312900,0.0,0,ERJ,Capital Goods,Aerospace
16,2011-05-11,30.38903102832711,30.651006265547704,29.86508399993098,30.108991622924805,467700,0.0,0,ERJ,Capital Goods,Aerospace
17,2011-05-12,30.099966422353376,30.398076990331692,29.856058715656467,29.901226043701172,671000,0.0,0,ERJ,Capital Goods,Aerospace
18,2011-05-13,30.02768747324296,30.090922396626414,29.585039563513842,29.91024971008301,719700,0.0,0,ERJ,Capital Goods,Aerospace
19,2011-05-16,29.711514545206523,29.892187262974897,29.377272257264586,29.42243957519531,457000,0.0,0,ERJ,Capital Goods,Aerospace
20,2011-05-17,29.24176545962912,29.45857339979654,28.7449180940502,29.16949844360352,570900,0.0,0,ERJ,Capital Goods,Aerospace
21,2011-05-18,29.19659594359263,29.70247880182957,28.8442860826604,29.47663879394531,652100,0.0,0,ERJ,Capital Goods,Aerospace
22,2011-05-19,29.594077825255603,30.127060466500787,29.40437301550196,29.657316207885746,904600,0.0,0,ERJ,Capital Goods,Aerospace
23,2011-05-20,29.31403153548437,29.792811213906468,29.223693471412894,29.44953346252441,695100,0.0,0,ERJ,Capital Goods,Aerospace
24,2011-05-23,28.889453679134604,29.250799073720984,28.663613669029374,28.67264747619629,522800,0.0,0,ERJ,Capital Goods,Aerospace
